OBJECTID,STREET_DIR,L_LADD,L_LSRC,L_HADD,L_HSRC,R_LADD,R_LSRC,R_HADD,R_HSRC,L_POSTAL,R_POSTAL,STREET_CLA,ONEWAY,ONEWAY_DIR,DATA_ADD1,DATE_EDIT,COMMENTS,WIDTH,GGM_ID,STATUS,CHECK_,SECT_NO,SECT_OLD,ROAD_NAME_ID,SEGMENT_ID,STREET_NAME,STREET_TYPE,STREET_DIR_PREFIX,STREET_TYPE_PREFIX,ALIAS_ST_D,JURISDICTION,FULL_STREET_NAME,ROUTE,L_MUNC_ID,R_MUNC_ID,L_MUNC_FULL,R_MUNC_FULL,END_DATE,ENG_CLASS,SPEED_LIMIT,HEIGHT_LIMIT,PLAN_CLASS,WEIGHT_LIMIT,PLOW_PR,ENTRY_UID,ENTRY_WHEN,GISID,DATA_ADD,TOP_ALIAS,GLOBALID,PARENTID,NUM_PASSES,WINTER_ZON,ResurfacingStage,SHAPESTLength
3638,,1322,K,1330,K,1323,K,1331,K, , ,U,,,20000907,20000907, ,0, , ,0,3626, ,421,9110,GLENAYR,GATE,,,,M,GLENAYR GATE,GLENAYR GATE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:45+00,3626,1970/01/01 00:00:00+00,,{E0493573-AF6D-48C5-96D2-CD908FF010CE},,2,P28,,47.6770202084657
3639,,2486,K,2498,K,2487,K,2499,K, , ,U,,,20000907,20000907, ,0, , ,0,3627, ,1025,9111,SCOTCH PINE,DR,,,,M,SCOTCH PINE DR,SCOTCH PINE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:45+00,3627,1970/01/01 00:00:00+00,,{BDCC8182-2E62-481D-935A-A2BCA1D7953F},,2,P28,,69.4687116787666
3640,,2500,K,2546,K,2501,K,2547,K, , ,U,,,20000907,20000907, ,0, , ,0,3628, ,1025,9112,SCOTCH PINE,DR,,,,M,SCOTCH PINE DR,SCOTCH PINE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:46+00,3628,1970/01/01 00:00:00+00,,{D80005BC-9B4C-4E52-9BD8-10D25026AB1F},,2,P28,,156.239267163115
3641,,2548,K,2558,K,2549,K,2559,K, , ,U,,,20000907,20000907, ,0, , ,0,3629, ,1025,9113,SCOTCH PINE,DR,,,,M,SCOTCH PINE DR,SCOTCH PINE DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:46+00,3629,1970/01/01 00:00:00+00,,{D9465A6C-934D-4D30-8903-21AD33066ECA},,2,P28,,58.2259507680151
3642,,2448,K,2512,K,2449,K,2513,K, , ,U,,,20000907,20000907, ,0, , ,0,3630, ,231,9114,CLAYBORNE,PL,,,,M,CLAYBORNE PL,CLAYBORNE PL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:47+00,3630,1970/01/01 00:00:00+00,,{3A9B25E1-AE39-414E-AD17-075A9231AC22},,2,P28,,178.713503055496
3643,,2166,K,2196,K,2165,K,2197,K, , ,U,,,19970711,20001113, ,0, , ,0,3631, ,1065,8329,SHORNCLIFFE,BLVD,,,,M,SHORNCLIFFE BLVD,SHORNCLIFFE BLVD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 13:00:47+00,3631,1970/01/01 00:00:00+00,,{327E89CB-C5E3-47F7-9D48-76176BA55095},,1,Z11,,133.892693694796
3644,,2198,K,2222,K,2199,K,2223,K, , ,U,,,20001113,20001113, ,0, , ,0,3632, ,1065,9115,SHORNCLIFFE,BLVD,,,,M,SHORNCLIFFE BLVD,SHORNCLIFFE BLVD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 13:00:48+00,3632,1970/01/01 00:00:00+00,,{77086B04-5518-48EC-8D46-1975F2DFD55B},,1,Z11,,82.8029268084171
3645,,2300,K,2320,K,2301,K,2321,K, , ,U,,,20001113,20001113, ,0, , ,0,3633, ,385,9118,FOXFIELD,RD,,,,M,FOXFIELD RD,FOXFIELD RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:48+00,3633,1970/01/01 00:00:00+00,,{1E83B72C-AFC9-4B05-BA83-94C1E05880C7},,2,P29,,80.570806146007
3646,,2134,K,2200,K,2135,K,2199,K, , ,U,,,20001113,20010223, ,0, , ,0,3634, ,733,9119,MEADOWGLEN,DR,,,,M,MEADOWGLEN DR,MEADOWGLEN DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:49+00,3634,1970/01/01 00:00:00+00,,{F8166BF3-7699-47B3-9EC3-E2D660FFB613},,2,P29,,171.956145542397
3647,,2232,K,2288,K,2231,K,2289,K, , ,U,,,20001113,20010308,Orion 2001 Modifications,0, , ,0,3635, ,1347,9120,WOODCREST,DR,,,,M,WOODCREST DR,WOODCREST DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,2,RDEAN,2017/11/28 12:32:02+00,3635,1970/01/01 00:00:00+00,,{8D2D592B-7FEA-4D18-8B27-DDD6C2F86FC2},,1,Z11,,167.638708034097
3648,,2072,K,2154,K,2073,K,2155,K, , ,U,,,20001113,20001113, ,0, , ,0,3636, ,1099,9123,SPRINGDALE,RD,,,,M,SPRINGDALE RD,SPRINGDALE RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,2,RDEAN,2017/11/28 13:00:49+00,3636,1970/01/01 00:00:00+00,,{67CC0574-2A28-4A17-824B-F0D08C47E94F},,1,Z12,,252.306583911023
3649,,2280,K,2384,K,2281,K,2385,K, , ,U,,,20010515,20010515, ,0, , ,0,3709, ,777,0,NEWCASTLE,CRES,,,,M,NEWCASTLE CRES,NEWCASTLE CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:16:09+00,3709,1970/01/01 00:00:00+00,,{191D7E89-7AAE-42FE-99A6-EDECE24D1AEC},,2,P28,,372.488485023034
3650,,1384,K,1430,K,1385,K,1431,K, , ,3,,,20000907,20010621, ,0, , ,0,3710, ,879,9101,PINE GLEN,RD,,,,M,PINE GLEN RD,PINE GLEN RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,40,,C,,2,KLIVINGSTONE,2018/06/28 13:30:56+00,3710,1970/01/01 00:00:00+00,,{E858C142-B2B6-450F-898D-C16DA6C93F88},,2,Z12,,198.579255704343
3651,,1432,K,1454,K,1433,K,1455,K, , ,3,,,20000907,20010621, ,0, , ,0,3711, ,879,9101,PINE GLEN,RD,,,,M,PINE GLEN RD,PINE GLEN RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,40,,C,,2,KLIVINGSTONE,2018/06/28 13:30:57+00,3711,1970/01/01 00:00:00+00,,{87EB22CC-C4CA-4994-A3CD-478BE1CABF77},,2,Z12,,83.1909521999696
3652,,1456,K,1480,K,1457,K,1479,K, , ,3,,,20000907,20010621, ,0, , ,0,3712, ,879,9101,PINE GLEN,RD,,,,M,PINE GLEN RD,PINE GLEN RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,40,,C,,2,KLIVINGSTONE,2018/06/28 13:30:58+00,3712,1970/01/01 00:00:00+00,,{E06973E9-7558-4257-B57B-7C4B3E2A3349},,2,Z12,,83.5134748469204
3653,,434,K,470,K,435,K,469,K, , ,U,,,19981030,20010522,Orion 2001 Modifications,0, , ,0,3713, ,506,8982,HEATH,ST,,,,M,HEATH ST,HEATH ST,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:27:16+00,3713,1970/01/01 00:00:00+00,,{699B8B8C-3808-4370-B65D-F43842955635},,2,P26,,112.540253267287
3654,,16,K,30,K,15,K,29,K, , ,U,,,19960409,20010522,Orion 2001 Modifications,0,7581, ,3,3714,07630,772,3674,NAVY,ST,,,,M,NAVY ST,NAVY ST,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,3,RDEAN,2017/11/28 13:16:10+00,3714,1970/01/01 00:00:00+00,,{B8B2DAA8-9DBC-4D9B-89D9-F15624B0C3A4},,2,P9,,81.7484415134604
3655,,1,K,13,K,2,K,14,K, , ,U,,,20010522,20021203,Orion 2001 Modifications,0, , ,0,3715, ,772,0,NAVY,ST,,,,M,NAVY ST,NAVY ST,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:32:03+00,3715,1970/01/01 00:00:00+00,,{E20F163A-5903-4B7E-9F74-6E24C52CDA9A},,2,P9,,41.7080216126145
3656,,1418,K,1480,K,1419,K,1481,K, , ,U,,,19960409,20010522, ,0,8320, ,3,3716,13300,576,2495,JEFFERSON,CRES,,,,M,JEFFERSON CRES,JEFFERSON CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:16:10+00,3716,1970/01/01 00:00:00+00,,{143EA3C9-4CE7-4AB6-8023-291A45AE56E7},,2,P18,,288.029574371683
3657,,1401,K,1417,K,1400,K,1416,K, , ,U,,,20010522,20010522, ,0, , ,0,3716, ,576,0,JEFFERSON,CRES,,,,M,JEFFERSON CRES,JEFFERSON CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:42:18+00,3717,1970/01/01 00:00:00+00,,{949768C8-860A-4EBB-9611-2144FCB539FF},,2,P18,,145.916345302199
3658,,1393,K,1425,K,1390,K,1426,K, , ,U,,,19960409,20010522, ,0,5813, ,3,3718,13480,497,2224,HARMSWORTH,SQ,,,,M,HARMSWORTH SQ,HARMSWORTH SQ,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,2,RDEAN,2017/11/28 12:27:16+00,3718,1970/01/01 00:00:00+00,,{F8FC2153-4BB0-4580-A7A1-DF550D2A77A8},,1,Z9,,198.369956199675
3659,,1360,K,1388,K,1361,K,1391,K, , ,U,,,19960409,20010522, ,0,5813, ,3,3718,13480,497,2224,HARMSWORTH,SQ,,,,M,HARMSWORTH SQ,HARMSWORTH SQ,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,2,RDEAN,2017/11/28 12:32:04+00,3719,1970/01/01 00:00:00+00,,{32651384-B6FE-46A9-AA5A-3B4539026EAE},,1,Z9,,189.270245918379
3660,,2140,K,2158,K,2141,K,2159,K, , ,U,,,19960409, , ,0,6236, ,3,248, ,437,2416,GOLDEN BRIAR,TRAIL,,,,M,GOLDEN BRIAR TRAIL,GOLDEN BRIAR TRAIL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 12:32:04+00,248,1970/01/01 00:00:00+00,,{280C4BD3-92CC-43E9-88F5-89A9E8869465},,1,Z15,,84.2267124138999
3661,,2181,K,2211,K,2180,K,2212,K, , ,4,,,19960409, , ,0,6237, ,3,249,02132,288,2417,DEVON,RD,,,,M,DEVON RD,DEVON RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,40,,O,,2,MKUZMA,2018/06/28 13:22:21+00,249,1970/01/01 00:00:00+00,,{12F34952-58A9-4A35-9350-4B52B858C11E},,2,Z6,,126.137156807679
3662,,2115,K,2131,K,2116,K,2132,K, , ,4,,,19960409,20010223, ,0,6235, ,3,250, ,288,2418,DEVON,RD,,,,M,DEVON RD,DEVON RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,O,,2,RDEAN,2017/11/28 13:00:50+00,250,1970/01/01 00:00:00+00,,{D15BE441-04B8-410B-9B24-461B56B4ED35},,2,Z6,,69.0041250701691
3663,,398,K,414,K,397,K,415,K, , ,U,,,19960409, , ,0,5331, ,3,251,09640,142,2419,BROOK,PL,,,,M,BROOK PL,BROOK PL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:42:19+00,251,1970/01/01 00:00:00+00,,{24933A67-03B1-4432-B452-9D5746FC365A},,2,P5,,105.442311093205
3664,,412,K,430,K,413,K,431,K, , ,U,,,19960409,20010223, ,0,5330, ,3,252,09630,297,2420,DONNYBROOK,RD,,,,M,DONNYBROOK RD,DONNYBROOK RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:51+00,252,1970/01/01 00:00:00+00,,{F38F28B3-D7FD-4799-8E72-CC793DB3DEBA},,2,P5,,82.2352589829537
3665,,1300,K,1312,K,1297,K,1311,K, , ,U,,,19960409,20010223, ,0,5761, ,3,1965, ,438,2543,GOLDEN MEADOW,TRAIL,,,,M,GOLDEN MEADOW TRAIL,GOLDEN MEADOW TRAIL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:16:11+00,1956,1970/01/01 00:00:00+00,,{64819F48-1337-4548-8275-FF6F7B97D8B2},,2,P17,,71.7992610903864
3666,,1380,K,1436,K,1381,K,1435,K, , ,U,,,19960409,19990215, ,0,8277, ,3,1957, ,583,8356,KATHLEEN,CRES,,,,M,KATHLEEN CRES,KATHLEEN CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:42:19+00,1957,1970/01/01 00:00:00+00,,{1EF5409A-242E-4ABA-A5F8-EC4B8536D598},,2,P17,,452.750398463703
3667,, ,K, ,K, ,K, ,K, , ,1,,,19960409, , ,0,8291, ,3,1959,02902,327,8444,EIGHTH,LINE,,,,M,EIGHTH LINE,EIGHTH LINE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,3,50,,R,,1,RDEAN,2017/11/28 13:00:51+00,1959,1970/01/01 00:00:00+00,,{7FAB7F81-C4AB-4870-AF68-9380DE512994},,2,R7,,398.787599440217
3668,,1480,K,1504,K,1479,K,1503,K, , ,U,,,19960409,19990209, ,0,5323, ,3,1960,02955,614,2429,LANCASTER,DR,,,,M,LANCASTER DR,LANCASTER DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 13:00:52+00,1960,1970/01/01 00:00:00+00,,{5394C8D5-874D-4541-9458-857DF7EB9A98},,1,Z9,,148.830589521134
3669,,1454,K,1478,K,1453,K,1477,K, , ,U,,,19960409,19990209, ,0,6231, ,3,1961,02957,614,2440,LANCASTER,DR,,,,M,LANCASTER DR,LANCASTER DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 13:00:52+00,1961,1970/01/01 00:00:00+00,,{0A9F2C4D-E8BE-46E2-828F-BFBE2E93E5E9},,1,Z9,,74.1319081253951
3670,,1011,K,1011,K,1010,K,1010,K, , ,U,,,19960409,19990215, ,0,8344, ,3,1962,13080,669,2453,LINCOLN,GATE,,,,M,LINCOLN GATE,LINCOLN GATE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 13:00:53+00,1962,1970/01/01 00:00:00+00,,{79BBBBFD-2D79-4967-9FA1-FA742CE7A3B0},,1,Z9,,69.7012400361903
3671,,521,K,529,K,522,K,528,K, , ,U,,,19960409,20010223, ,0,6228, ,3,1963,13070,669,2470,LINCOLN,GATE,,,,M,LINCOLN GATE,LINCOLN GATE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 13:00:53+00,1963,1970/01/01 00:00:00+00,,{664F5664-07D7-4DB4-8AD6-98EB9F1BB4E4},,1,Z9,,69.3698439675875
3672,,501,K,519,K,500,K,520,K, , ,U,,,19960409,19990215, ,0,8321, ,3,1964,13070,669,2489,LINCOLN,GATE,,,,M,LINCOLN GATE,LINCOLN GATE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 13:00:53+00,1964,1970/01/01 00:00:00+00,,{9570020F-54B4-45E8-8776-34962A9F3D54},,1,Z9,,97.2811093608072
3673,,417,K,471,K,428,K,472,K, , ,U,,,19960409,19990215, ,0,5879, ,3,1965, ,438,2518,GOLDEN MEADOW,TRAIL,,,,M,GOLDEN MEADOW TRAIL,GOLDEN MEADOW TRAIL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:54+00,1965,1970/01/01 00:00:00+00,,{39D49E34-C863-4911-B3E1-9D7B5D09A8CE},,2,P17,,206.483168593609
3674,,1516,K,1528,K,1517,K,1529,K, , ,U,,,19960409, , ,0,5762, ,3,1966,13040,438,2468,GOLDEN MEADOW,TRAIL,,,,M,GOLDEN MEADOW TRAIL,GOLDEN MEADOW TRAIL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,2,RDEAN,2017/11/28 12:42:20+00,1966,1970/01/01 00:00:00+00,,{FDBF3116-CB1A-4866-B1AB-88A0BB6E433B},,1,Z9,,76.9281353017853
3675,,1470,K,1506,K,1471,K,1505,K, , ,U,,,19960409,19990215, ,0,8329, ,3,1967,13110,573,8472,JASMINE,CRES,,,,M,JASMINE CRES,JASMINE CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,OAKVILLE\rmedaric,2017/11/28 13:16:12+00,1967,1970/01/01 00:00:00+00,,{F83AC24C-BA41-404A-86F7-04CF547A75F9},,2,P17,,279.958900476881
3676,,1430,K,1460,K,1431,K,1461,K, , ,U,,,19960409,20010223, ,0,6225, ,3,1968,13040,438,2490,GOLDEN MEADOW,TRAIL,,,,M,GOLDEN MEADOW TRAIL,GOLDEN MEADOW TRAIL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,2,RDEAN,2017/11/28 13:00:55+00,1968,1970/01/01 00:00:00+00,,{5DEFC060-DA5C-4654-80F4-878FBDFB6E63},,1,Z9,,91.0863271598099
3677,,1462,K,1514,K,1463,K,1515,K, , ,U,,,19960409,19990215, ,0,5760, ,3,1969,13040,438,2478,GOLDEN MEADOW,TRAIL,,,,M,GOLDEN MEADOW TRAIL,GOLDEN MEADOW TRAIL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 12:32:05+00,1969,1970/01/01 00:00:00+00,,{908095A0-7B0A-451B-A806-D677CEEFA245},,1,Z9,,128.961866120916
3678,,161,K,197,K,160,K,198,K, , ,U,,,19970721,20010223, ,0, , ,0,1970, ,985,8228,ROXTON,RD,,,,M,ROXTON RD,ROXTON RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:55+00,1970,1970/01/01 00:00:00+00,,{3C3103E0-F924-43D9-9E48-DD1E46D99879},,2,P23,,152.868450602222
3679,,2276,,2276,, ,, ,, , ,U,,,19970721,20010223, ,0, , ,0,1971, ,1330,8214,WINDFIELD,DR,,,,M,WINDFIELD DR,WINDFIELD DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 13:00:56+00,1971,1970/01/01 00:00:00+00,,{7D1D4652-2315-4123-BCED-8924ADF85F5E},,1,Z14,,41.5841997615501
3680,,188,K,250,I,187,K,249,I, , ,U,,,19960409,20010223, ,0,7418, ,3,1972,06880,610,3955,LAKEWOOD,DR,,,,M,LAKEWOOD DR,LAKEWOOD DR,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:56+00,1972,1970/01/01 00:00:00+00,,{209ACA11-BADA-4F4D-AF74-B4E1ACCAD6E9},,2,P3,,514.24231361791
3681,,44,K,98,K,51,K,99,K, , ,U,,,19960409,19990215, ,0,7406, ,3,1973,06870,545,8118,HOLYROOD,AVE,,,,M,HOLYROOD AVE,HOLYROOD AVE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,OAKVILLE\rmedaric,2019/02/25 14:35:45+00,101802,1970/01/01 00:00:00+00,,{4AB93F56-1994-4045-A6D2-C71E6545D479},,1,Z4,,243.730782687816
3682,W,330,K,358,K,331,K,359,K, , ,1,,,19960409, , ,0,7401, ,3,1974,00073,608,3999,LAKESHORE,RD,,,W,M,LAKESHORE RD W,LAKESHORE RD W,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,3,50,,R,,1,RDEAN,2017/11/28 12:27:17+00,1974,1970/01/01 00:00:00+00,HIGHWAY 2,{69C236C0-B23E-4238-AC69-2EAC89F95538},,2,R1,,116.065153121072
3685,W,500,K,550,K,501,K,549,K, , ,1,,,19960409,19990215, ,0,7352, ,3,1977,00070,608,4151,LAKESHORE,RD,,,W,M,LAKESHORE RD W,LAKESHORE RD W,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,2,40,,R,,1,RDEAN,2017/11/28 13:00:57+00,1977,1970/01/01 00:00:00+00,HIGHWAY 2,{F5974E84-01D0-4CAD-950A-6C62673FCC82},,2,R1,,206.014079928199
3686,,100,K,128,K,101,K,129,K, , ,U,,,19960409,19990215, ,0,7351, ,3,1978,06490,1317,4152,WHITTINGTON,PL,,,,M,WHITTINGTON PL,WHITTINGTON PL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:42:20+00,1978,1970/01/01 00:00:00+00,,{62BED32D-D945-4B8D-B728-07A47D05A35D},,2,P3,,207.056307563134
3687,,190,K,268,K,191,K,271,K, , ,U,,,19960409,19990215, ,0,7307, ,3,1983,05850,1299,4249,WESTDALE,RD,,,,M,WESTDALE RD,WESTDALE RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:57+00,1983,1970/01/01 00:00:00+00,,{8B9194DD-22A1-4DBD-8921-FBC9F89F04FA},,2,P3,,336.708392288532
3688,,146,K,188,K,147,K,189,K, , ,U,,,19960409, , ,0,7292, ,3,1984,05850,1299,4281,WESTDALE,RD,,,,M,WESTDALE RD,WESTDALE RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:58+00,1984,1970/01/01 00:00:00+00,,{4B958D2E-5BE7-4C94-BFC4-93D9FD946DFE},,2,P3,,143.422045964296
3689,W,1000,K,1052,K,1001,K,1053,K, , ,1,,,19960409, , ,0,7305, ,3,1985,00065,608,4251,LAKESHORE,RD,,,W,M,LAKESHORE RD W,LAKESHORE RD W,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,3,50,,R,,1,RDEAN,2017/11/28 12:42:21+00,1985,1970/01/01 00:00:00+00,HIGHWAY 2,{39663008-7589-4FDD-851B-BE2D5ACA35B6},,2,R1,,180.936938500056
3690,,180,K,216,K, ,K, ,K, , ,U,,,19960409,20010223, ,0,7302, ,3,1986,05860,1295,4260,WEST LYNN,RD,,,,M,WEST LYNN RD,WEST LYNN RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:42:21+00,1986,1970/01/01 00:00:00+00,,{E87923EA-FBBB-4E2D-BE0C-40E8F1750842},,2,P3,,135.078162689124
3691,,234,K,250,K,233,K,251,K, , ,U,,,19960409,20010308,Orion 2001 Modifications,0,7306, ,3,1987,05860,1295,4250,WEST LYNN,RD,,,,M,WEST LYNN RD,WEST LYNN RD,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 13:00:58+00,1987,1970/01/01 00:00:00+00,,{73D05C98-7ED4-48C5-8B3D-72BB188AD4E8},,2,P3,,119.077658635546
3692,,2341,K,2401,K,2340,K,2400,K, , ,U,,,19960409,20021203, ,0,5679, ,3,312,09240,191,2521,CARRINGTON,PL,,,,M,CARRINGTON PL,CARRINGTON PL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:42:22+00,312,1970/01/01 00:00:00+00,,{E2316443-ECEE-42C0-BAAF-63C483C66F85},,2,P4,,319.063178142236
3693,,140,K,158,K,139,K,159,K, , ,U,,,19960409,20010223, ,0,7057, ,3,313,09350,19,2522,ALL SAINTS,CRES,,,,M,ALL SAINTS CRES,ALL SAINTS CRES,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,3,RDEAN,2017/11/28 12:42:22+00,313,1970/01/01 00:00:00+00,,{E857D362-AF8B-48AF-A019-ABCA62E1DBB0},,2,P6,,104.869698330283
3694,,2195,K,2203,K,2196,K,2204,K, , ,U,,,19960409,20010223, ,0,8306, ,3,314,02232,333,2524,ELMHURST,AVE,,,,M,ELMHURST AVE,ELMHURST AVE,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 12:42:23+00,314,1970/01/01 00:00:00+00,,{E13FAB36-040B-4953-A603-D2C7C628576D},,1,Z6,,86.3703618579834
3695,,2028,K,2048,K,2027,K,2049,K, , ,U,,,19960409, , ,0,8303, ,3,315,13500,437,2526,GOLDEN BRIAR,TRAIL,,,,M,GOLDEN BRIAR TRAIL,GOLDEN BRIAR TRAIL,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,4,50,,,,2,RDEAN,2017/11/28 12:42:23+00,315,1970/01/01 00:00:00+00,,{F36A7EA7-CB68-47A1-89D5-AB31C055ED5A},,1,Z15,,85.5655183222667
3696,,1440,K,1460,K,1441,K,1459,K, , ,U,,,19960409, , ,0,6220, ,3,316,13100,570,2528,IVY,CRT,,,,M,IVY CRT,IVY CRT,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:42:24+00,316,1970/01/01 00:00:00+00,,{21A8B46B-B261-4D1B-9496-C563A39145C2},,2,P17,,73.9014016276101
3697,,2257,K,2271,K,2256,K,2268,K, , ,U,,,19960409, , ,0,6084, ,3,317,09360,118,2534,BONNYLYN,CRT,,,,M,BONNYLYN CRT,BONNYLYN CRT,FCGKZ,FCGKZ,Oakville,Oakville,1970/01/01 00:00:00+00,5,50,,,,3,RDEAN,2017/11/28 12:42:24+00,317,1970/01/01 00:00:00+00,,{E35FAE31-6189-449A-9234-670BDC20EEE1},,2,P6,,67.4644811968984
